"path","category","tracked","referenced","recommendation","reason"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_125_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_126_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_127_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_128_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_129_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_130_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_131_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_132_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Interval_133_3.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/A/Heatup_Report_20260215_065120.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_134_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_135_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_136_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_137_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_138_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_139_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_140_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_141_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_142_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_143_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_144_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_145_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_146_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Interval_147_3.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_065115/Repeatability/B/Heatup_Report_20260215_065120.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_080_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_081_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_082_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_083_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_084_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_085_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_086_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_087_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_088_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_089_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_090_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_091_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_092_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_093_3.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_094_3.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_095_3.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_096_4.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_097_4.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_098_4.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_099_4.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_100_5.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_101_5.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_102_5.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_103_5.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_104_6.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_105_6.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_106_6.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_107_6.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_108_7.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_109_7.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_110_7.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_111_7.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_112_8.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_113_8.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_114_8.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_115_8.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_116_9.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_117_9.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_118_9.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_119_9.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_120_10.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_121_10.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_122_10.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_123_10.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_124_11.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_125_11.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_126_11.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_127_11.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_128_12.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_129_12.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_130_12.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_131_12.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_132_13.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_133_13.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_134_13.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_135_13.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_136_14.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_137_14.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Interval_138_14.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/ExtendedHeatup/Heatup_Report_20260215_072527.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_001_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_002_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_003_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_004_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_005_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_006_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_007_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_008_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_009_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_010_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_011_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_012_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_013_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_014_3.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_015_3.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_016_3.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_017_4.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_018_4.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_019_4.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_020_4.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_021_5.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_022_5.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_023_5.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_024_5.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_025_6.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_026_6.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_027_6.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_028_6.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_029_7.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_030_7.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_031_7.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_032_7.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Interval_033_8.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/LongSolidHold/Heatup_Report_20260215_072524.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_034_0.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_035_0.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_036_0.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_037_0.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_038_1.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_039_1.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_040_1.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_041_1.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_042_2.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_043_2.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_044_2.50hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_045_2.75hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_046_3.00hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
"HeatupLogs/IP-0019_Extended_20260215_072522/RcpStress/Heatup_Interval_047_3.25hr.txt","Runtime log artifact","yes","False","DELETE_CANDIDATE","No governance/doc reference detected (likely superseded run artifact)"
